,Unnamed: 0,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
142,2012-05-22,0.6650902503315695,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051907222948224,0.0088091810934849,0.0700767390924,-0.0024881576686199,-0.0038778739303658,0.0734710969243636,-0.0353271371820492,0.0834854089069995,-0.0235592757426956,-0.0781460031749851,0.0702830146809862,-0.0567636521221634,0.2287265920311802,-0.0773823481004238,-0.0272980052715645,0.2537000946031916,0.2389554054666818,0.3472751040350307,0.1609135062876157,0.1592482944770017,0.028057205524698,0.0042105163883013,0.001951996008839,0.0092365707029966,0.0048568731333215,0.0702830146809862,-0.0567636521221634,0.2287265920311802,-0.0773823481004238,-0.0272980052715645,-0.407832532750386,0.1244271115351231,0.2950552921676626,1.1600924048695216,0.0483131617581563,0.2751312024360294,0.7289463604777853,-0.3161551292721052,1.184837031,0.0,0.553065618,0.631771413,0.0,0.0,0.6177683951807629,0.4955268761551172,1.430971556667493,-0.1561129810675041,0.7238671154810103
143,2012-05-23,0.7289463604777853,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0080346778337195,-0.053584259222858,0.1047281560922509,0.121669158098242,-0.0225566192006458,0.1407737225110054,-0.0602950146457834,-0.069291119645929,0.2176200695240518,0.09467846068836,0.0582538505563054,-0.0622339008094975,0.0219914744457281,0.1813520601408997,-0.0193704715176584,0.1615220447174902,0.189718610391807,0.2284010255878621,0.2143296973063755,0.2775600228514803,0.0078950960056585,0.0118907098208662,0.0305247007768643,0.0094602557671245,0.0105277603565558,0.0582538505563054,-0.0622339008094975,0.0219914744457281,0.1813520601408997,-0.0193704715176584,-0.3161551292721052,0.1582911136007086,0.6834721440632594,1.0715314008550152,0.0702985227270693,0.3599860256315546,0.705964158478196,-0.3481908098056351,1.4061653,0.0,0.497759056,0.568594271,0.0,0.339811973,0.7769151409225337,1.095405578495838,0.4593889774628,0.7516085596270172,0.9368289446686184
145,2012-05-25,0.8081187936614854,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0979063564873995,-0.0469758027343341,0.1646040488589656,-0.0105791819404239,0.0753357565379291,0.1011410909833239,-0.0339224004486858,0.3412264668941785,0.0534181364303229,0.0538762399240786,0.0488950230631372,-0.0618915724016749,0.1260756136265687,-0.05457898097746,-0.0125032200656612,0.1460838143865464,0.2607270372920902,0.1829765606050689,0.2201092158645042,0.2033481040628976,0.0079316626762752,0.0048199584685789,0.0017640529879523,0.0249692757122101,0.0224138925220176,0.0488950230631372,-0.0618915724016749,0.1260756136265687,-0.05457898097746,-0.0125032200656612,-0.2130462094094218,0.0844784642347372,0.6077332602730379,1.0132447322111071,0.0618988423670341,0.0919937264898195,0.6013040378065473,-0.508654585831026,1.320750455,0.0,0.503184835,0.511734844,0.0,0.305830776,0.4300263438328724,0.978432941744678,-0.1800607722828262,0.4048063939253155,0.2642433675128078
146,2012-05-26,0.6013040378065473,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1335338153394479,0.0266817775390992,0.0762769773064024,0.1024546702637707,0.2145516808841362,0.0495278582964523,0.0209408585363931,0.2450047866106292,0.1751681710687249,0.2779841159598042,0.0435589439697456,-0.0536696586146419,-0.0348517805038472,0.1145905798805441,0.1496418550116186,0.2427740852498183,0.1871938425628468,0.2324987586587667,0.2220890350630365,0.2224362877244129,0.0070239743560834,0.0098932774631247,0.0029815916306687,0.0174704460349012,0.0093827874902489,0.0435589439697456,-0.0536696586146419,-0.0348517805038472,0.1145905798805441,0.1496418550116186,-0.508654585831026,0.5534989213328564,1.2071656699588422,1.1069920092588812,0.0467520769750269,0.4385398794868385,0.45664106409514,-0.7838576144249632,0.913427712,0.0,0.452866352,0.46056136,0.0,0.0,2.6342277045852147,1.9042082635629631,0.8484192256694748,-0.2205663364843535,1.133977106396678
147,2012-05-27,0.45664106409514,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0286271718449812,-0.0283509002148106,0.0230592795757622,0.133674177856683,0.1862587866650693,-0.0269890503881981,-0.0076212704955661,-0.2042197165846591,0.1875196874346708,0.2754484700175921,-0.0254890825531161,-0.0296257328254083,-0.1814012506334704,0.076142027627936,0.1635370298714566,0.2796183495484597,0.2028237302741035,0.2202202947810292,0.2491910525261977,0.21536168160213,0.0048074947093273,0.0048420628286111,0.0024558337754569,0.0130080354047187,0.0095240706906228,-0.0254890825531161,-0.0296257328254083,-0.1814012506334704,0.076142027627936,0.1635370298714566,-0.7838576144249632,0.3432685157276851,0.2304641029586351,1.16721510873192,0.0346374974087368,0.0063259829747955,0.4682007466280662,-0.7588581292489683,0.822084941,0.0,0.407579717,0.414505224,0.0,0.0,1.64623210845817,0.3957709603747942,1.509113116449344,-0.720747563634929,0.0492413361103492
152,2012-06-01,0.8229243296342245,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1201106911541407,0.0748544194756898,-0.0005035717289572,0.0464053731589959,0.039833173795897,0.1037527899151333,0.0945821871608928,-0.0005611392453457,0.0646332660853358,0.1321585286417743,0.0830384913925873,0.0969731258832871,0.0008402082265177,0.0854245106401714,0.0707870684336316,0.1725119539689992,0.1996684080474172,0.2149830006761998,0.1603263533092103,0.2603545103189371,0.0016872489474156,0.0035327500952176,0.0087340360406173,0.0283752131439541,0.0083727939939184,0.0830384913925873,0.0969731258832871,0.0008402082265177,0.0854245106401714,0.0707870684336316,-0.1948910270835942,0.2807000858557661,1.0686924417101809,1.0078442263207636,0.050702042221123,0.6741268091523902,0.7070772178940113,-0.3466153999632383,0.891369929,0.0,0.448413052,0.442956877,0.0,0.0,1.352186473184377,1.690347458952289,-0.2393084908508155,-0.0574819757615042,1.7252342864235886
154,2012-06-03,0.7462492224461702,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0246202690008964,-0.0206624599231837,-0.0005035717289572,0.018727839064025,0.1738472919715701,-0.1853094714996373,-0.0520754736697765,-0.0005611392453457,-0.0022139869236604,0.2767584090476647,-0.0521133743784141,0.0072289389252868,0.0008402082265177,0.0645208946101249,0.2568499747103319,0.1820811594780253,0.1873527486133389,0.2149830006761998,0.2080680748360758,0.2392002742900983,0.0172086375382764,0.0157606929905886,0.0087340360406173,0.0150852575756325,0.0229803400652599,-0.0521133743784141,0.0072289389252868,0.0008402082265177,0.0645208946101249,0.2568499747103319,-0.2926956562240487,0.1960293683843505,0.591251621896939,1.0316852578937383,0.0797689642103747,0.5546532841876944,0.7685047302486339,-0.2633085608517934,0.822009643,0.0,0.363214572,0.458795071,0.0,0.0,0.9542692654338238,0.9529783720130826,0.0222460297232403,1.1426198214588683,1.4253892162459545
157,2012-06-06,0.7329451131473798,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0050852710727322,0.0124303395409825,-0.0685283875331841,-0.0973676650545533,-0.0739762250207016,-0.0390000840925485,-0.0207812171389907,-0.0373828897589371,-0.1398122539619389,0.0502300608314015,-0.0473899460740244,-0.0164190602750092,-0.089496390817412,-0.0189372915428418,-0.0077696363614493,0.1799107413888216,0.2037222125353479,0.1217971636426888,0.1660865769737947,0.1833931977694737,0.0074525952187682,0.0047471303517184,0.0021034851044091,0.0070542413751221,0.0055990409896912,-0.0473899460740244,-0.0164190602750092,-0.089496390817412,-0.0189372915428418,-0.0077696363614493,-0.3106844596434795,-0.2325272091401887,-0.5467710342624872,0.8549098923101267,0.026956493039709,-0.3600246501414733,0.7807431548205365,-0.2475090502982588,0.298063002,0.0,-0.545216577,0.371624007,0.0,0.471655572,-1.0597686662663286,-0.8046064260706888,-1.917116193467508,-1.0378773633136291,-0.8701960984914033
160,2012-06-09,0.6941918930616516,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0273731233936913,-0.0165699441505622,-0.0005035717289572,-0.0685523673177382,-0.0540516013511205,0.0655264494928447,0.0111607384623766,-0.0005611392453457,-0.0412020156172276,-0.0684767478184832,0.017106651497249,-0.0156557377170419,0.0008402082265177,-0.0238639799713147,-0.0061572681729367,0.1681161185955217,0.1521864078410119,0.2149830006761998,0.1653401900699828,0.1761027728964109,0.0031591862950755,0.0091741970333974,0.0087340360406173,0.0072761188053845,0.0040662711281037,0.017106651497249,-0.0156557377170419,0.0008402082265177,-0.0238639799713147,-0.0061572681729367,-0.3650068537245542,-0.1670506079420695,-0.0890129670008884,0.8767284900791272,0.0324098093025784,-0.0554602522750531,0.6263527031593061,-0.4678416429683421,0.297941031,0.0,-0.487462885,0.360913901,0.0,0.424490015,-0.7520558335441083,-0.09763577318899,-1.6777493329522075,-0.8127233325462581,-0.1058248013454359
163,2012-06-12,0.827572282583922,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1174869639299655,0.0095718291010459,0.0110505470126654,-0.0450928631569975,-0.0827643860726359,-0.0267390521328354,-0.1612981249402105,0.3247298450193847,-0.0823710713688725,-0.2446602308115928,0.1555014297260731,-0.0792353930660596,0.0746526991137123,-0.0442870166314186,-0.0578361480289193,0.1665904065407812,0.2368618896111655,0.2415503848876272,0.1671803061482988,0.1741556475422112,0.0135052333673956,0.0283968223586457,0.0028210894150625,0.0087371701916507,0.0185395849330233,0.1555014297260731,-0.0792353930660596,0.0746526991137123,-0.0442870166314186,-0.0578361480289193,-0.189258824991168,0.0102520908140433,-0.0927474920073507,0.986338634730084,0.0719999002657778,0.0975911422267757,0.7207190774080905,-0.3275058467373264,0.868261298,0.0,0.605155064,0.263106234,0.0,0.0,0.081193215508626,-0.1034034477988903,-0.4752414319630545,0.8218542582499904,0.2782913125697313
164,2012-06-13,0.7207190774080905,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0739475554157568,-0.0422289435526483,0.1006425161209227,-0.0877876273971071,0.0389776530371401,-0.0242806544124265,-0.0573071888950286,0.1611043906752394,-0.0907125888778542,0.0290894264287001,0.0858447776054598,0.0233697088590762,0.0878220203560308,-0.073038328286936,-0.0082702162081114,0.1897069213728448,0.2243448999919928,0.2144307714188471,0.1845738614916406,0.1696835845842227,0.0176290641664473,0.0045324931233335,0.0024191219763451,0.0248122925644785,0.0126782412102987,0.0858447776054598,0.0233697088590762,0.0878220203560308,-0.073038328286936,-0.0082702162081114,-0.3275058467373264,0.0835511536240642,0.2493493095696689,0.982740038859548,0.0620712130409031,0.2314559246510387,0.802421826593033,-0.220120841067987,0.781435168,0.0,0.544639557,0.236795611,0.0,0.0,0.4256683690815538,0.4249376486376104,-0.5147208066191721,0.4119231555684907,0.6142544064198355
165,2012-06-14,0.802421826593033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0376143213379399,0.026108523666938,0.1862115978421637,0.1109620200692672,0.0586155661253859,-0.107939313127867,0.0616413690794517,0.2003935085624172,0.1868244147002112,0.002379811037849,-0.1124286241159512,0.0374170969212543,0.1265917827566863,0.0683424798715406,-0.0030092871147662,0.1532431095838546,0.233941805966072,0.1475766729563474,0.1949308244926836,0.204782016410366,0.0248554993343228,0.0134980762892182,0.0035111398528897,0.0147773204459814,0.0041264455639563,-0.1124286241159512,0.0374170969212543,0.1265917827566863,0.0683424798715406,-0.0030092871147662,-0.220120841067987,0.3442833863658149,0.5771266868895897,0.9344744294093236,0.0607684814863683,0.2338268966375276,0.8270268176322952,-0.1899181568756297,0.490175601,0.0,0.490175601,0.0,0.0,0.0,1.6510015789742187,0.931163541782356,-1.0442318011970366,0.3581365702372023,0.6202048817396861
