,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
2012-04-13,0.8237220089982736,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1110123187552527,0.0061716340441102,-0.0004750989742328,0.0475364702806964,0.1741471793512673,0.0134152079387904,0.1328699367032627,0.1525654033239055,0.1246910489016729,0.2994035151895444,0.0372882251541175,0.0881355836274124,0.0502786424739982,0.0362272106811863,0.2122156066371997,0.2581620578865881,0.2207742527179006,0.1568223141038264,0.2347888564386746,0.2359583817969951,0.0149070148452929,0.0101895012314821,0.0059138007032183,0.0427407377845421,0.0146872144451393,0.0372882251541175,0.0881355836274124,0.0502786424739982,0.0362272106811863,0.2122156066371997,-0.19392217371449913,0.1163678659465884,1.5712356492050041,1.1065058629439848,0.0884382690096747,0.8482905371478282,0.6544228705885533,-0.42400154536091156,1.581533369,0.370098661,0.4557205,0.4632795,0.0,0.292434708,0.5798932879779881,2.4664851721099286,0.8430858253116769,1.5005541178435433,2.1623364415547948
2012-04-14,0.6544228705885533,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.219146240573867,-0.0308611859259573,-0.0105432767224971,0.1665547353129283,0.0254087664105001,0.2788355960067347,-0.047293582255944,0.012518577203299,0.3223484690149125,-0.0214442777216896,0.1840677111718061,0.0103993346940613,0.0098963374623329,0.1565229081750075,-0.0386859237266871,0.2038584139948824,0.23923341084314,0.2337429141646928,0.1951100462151225,0.1994783381161717,0.002721462464251,0.0032716400781263,0.0322769831939446,0.0321859488329937,0.0062561537653928,0.1840677111718061,0.0103993346940613,0.0098963374623329,0.1565229081750075,-0.0386859237266871,-0.42400154536091156,0.369705279648841,1.1893655178003542,1.0714231233340095,0.0767121883347084,0.6444007355530412,0.5037248663603903,-0.6857250600470566,-0.1729,0.0,0.41014845,-0.58304845,0.0,0.0,1.77047391950717,1.8767173549523055,0.45820108947192534,1.0164130554502897,1.6506301711843658
2012-04-15,0.5037248663603903,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.1501331794018869,-0.0253598653131595,-0.0546718126866111,0.0720469477112837,0.00595834534562,0.0283290050477315,0.0355643105943232,-0.0261750573047236,0.080727141640327,0.1679073472138968,0.0278470325317881,-0.0030473640384886,0.0053842964699092,0.0272511791515189,0.0322648884829413,0.1865203998037329,0.1830952396045904,0.1563550892076455,0.1841903118973588,0.1713326322714412,0.008411464856552,0.0128328739480638,0.0122477435765903,0.0132859482769002,0.0033818827829566,0.0278470325317881,-0.0030473640384886,0.0053842964699092,0.0272511791515189,0.0322648884829413,-0.6857250600470566,-0.15215956434475378,0.4657528123868927,0.8814936727847689,0.0501599134410629,0.1794000651953378,0.6943377203614699,-0.36479680807778564,-1.559329968,-0.666911206,-0.630866395,0.475256395,0.0,-0.736808762,-0.6820741129954901,0.7591555174515929,-1.6254716001617062,-0.07986514118630218,0.4836087856744524
2012-04-16,0.6943377203614699,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0205036411156918,0.015791325299789,0.1518648097585205,-0.0122599329894928,0.0159148457179155,-0.1460278584292558,0.0197436426480003,-0.0791249076505619,0.0646787576975232,0.0033906331869337,-0.079832835159262,-0.0144064376103105,-0.1309651580813327,0.0392145724679294,-0.0017051605055068,0.2032656513230147,0.2145826634665837,0.1601010619333999,0.1867259826546069,0.197729072934859,0.0096801459159332,0.0089486670449888,0.0026033833102487,0.0338208466587093,0.0068907936737051,-0.079832835159262,-0.0144064376103105,-0.1309651580813327,0.0392145724679294,-0.0017051605055068,-0.36479680807778564,0.15080740667104042,-0.5127297703243258,0.9624044323124642,0.061943836603585094,-0.37539003777696517,0.6953156788073936,-0.3633893224299909,-0.140049,0.0,0.432220245,-0.572269245,0.0,0.0,0.7417448263910388,-0.7520324217822468,-0.7378181086266252,0.40666409541050796,-0.9087589159459987
2012-04-17,0.6953156788073936,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1837893953093127,-0.0533570565379531,0.1067385455009348,-0.161866898874217,-0.0726777790727367,-0.1475031913873484,-0.2006589158554181,0.076566071279579,-0.253760930429937,-0.1245335243325468,-0.0074298445755325,-0.085959628319611,-0.1038339239981293,-0.0909195098992893,-0.0313480088405702,0.2300697469647869,0.215186333296067,0.1612917190956833,0.1990497540397455,0.1869400522667503,0.0099124652684362,0.0156688646622669,0.0025766296201158,0.0228392951992979,0.0215743311350221,-0.0074298445755325,-0.085959628319611,-0.1038339239981293,-0.0909195098992893,-0.0313480088405702,-0.3633893224299909,-0.3649525842932847,-1.2888723219919358,0.9925376056630331,0.0725715858851389,-0.6389818312662646,0.705602045425592,-0.3487038754479635,-0.389392071,0.399779915,-0.61100178,0.48495768,0.0,-0.663127886,-1.6821129322639408,-1.950722397393626,-0.40723393549809755,0.8454577529541769,-1.570300456972788
2012-04-18,0.705602045425592,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.15688188434981,-0.0110239807849307,0.0402929471975186,-0.0015378620480198,-0.023719745265102,-0.3769248918665117,-0.0558463806573813,0.1835667669977474,-0.1024861369513924,0.0196930675484815,-0.1213084490395435,-0.0080551099582945,0.1215069938513242,-0.028918749948518,0.0031588620032556,0.2157088453282735,0.2358299416530083,0.2337019704000064,0.2100742386115895,0.2141948506510912,0.0124375780182608,0.0118501116644276,0.0081137450900065,0.003115552433957,0.0042827449715425,-0.1213084490395435,-0.0080551099582945,0.1215069938513242,-0.028918749948518,0.0031588620032556,-0.3487038754479635,-0.15287052525034392,-0.39923048111260895,1.1095098466439688,0.0397997321781944,-0.0672329061835524,0.7889006577589116,-0.23711487511428186,-0.753637766,0.359801924,-0.549901602,-0.563538088,0.0,0.0,-0.6854153339845261,-0.5767418647514728,0.876041845442628,-0.507611572600501,-0.1353708638594034
2012-04-19,0.7889006577589116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0347829816291147,-0.0078740489936755,-0.0860737294055829,0.0286000364016801,-0.0411041666990378,-0.0648719784301044,-0.0764448334920559,-0.0922540055435733,0.0269651965519798,-0.0185771207262395,-0.0394821281828837,-0.0098951804522936,-0.0624680725506388,-0.0552469255879269,0.002898864070727,0.1924663549295047,0.2434353506694679,0.2152990284000313,0.2199868036899715,0.2146700571103458,0.011749210446786,0.0119865384651641,0.0090772601436201,0.0165753499423589,0.0100425766090943,-0.0394821281828837,-0.0098951804522936,-0.0624680725506388,-0.0552469255879269,0.002898864070727,-0.23711487511428186,-0.1412348903257308,-0.5535696270460253,1.0858575947993212,0.059430935607023394,-0.328386885406032,0.8087283744802982,-0.21229217296156652,0.896000623,0.0,0.0,0.492815721,0.0,0.403184902,-0.6307326822026993,-0.8151063078261489,0.6165583842178942,0.302912586966452,-0.790794174172479
2012-04-20,0.8087283744802982,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2117371532684906,0.0395096581238535,-0.0105370553897557,-0.1189664672384879,0.1249328267322237,0.2675885945241161,0.0526836987981712,0.0556538303446959,-0.146237494091301,0.1894712037186608,0.1631124242074867,0.0217126033794149,0.0331783257586212,-0.0160096825719259,0.1600138884203451,0.2345453293469012,0.2133192430919003,0.2285527425008781,0.1697872469876893,0.2283622432294203,0.0094229852311771,0.0198319014442259,0.0034201906341227,0.006374476889905,0.0039500753427726,0.1631124242074867,0.0217126033794149,0.0331783257586212,-0.0160096825719259,0.1600138884203451,-0.21229217296156652,0.24667611549632423,1.1431749516822272,1.0745668051567892,0.0429996295422033,0.7240151183878841,0.6278026443484997,-0.46552942249570683,-0.727555562,-0.676178269,-0.494911442,0.443534149,0.0,0.0,1.1922879428974769,1.8053797270195888,0.4926897058506974,-0.3754956719596339,1.8504399634820035
2012-04-21,0.6278026443484997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.069220378384889,-0.0713153876844711,-0.1196283498507802,0.0907733310005124,0.1135844783262974,0.0130514665544244,-0.1939473882478402,-0.3809225558746599,-0.0232938970999053,0.1519332400681813,-0.0215171128237934,0.0062172221352205,-0.2104818557932206,0.0279230819933468,0.1121634165123498,0.183231573527446,0.2202132483301954,0.2147759629685121,0.215137990591389,0.2410352934655178,0.0037965447075839,0.0204499798154104,0.020007463677272,0.0093255652735924,0.01335677372852,-0.0215171128237934,0.0062172221352205,-0.2104818557932206,0.0279230819933468,0.1121634165123498,-0.46552942249570683,-0.055806306593330496,-0.6045696305519934,1.0743940688830602,0.0669363272023787,-0.1713904959521938,0.4790867933666269,-0.735873500977845,0.316626848,0.0,0.554579702,0.399180734,0.0,-0.637133588,-0.22925381777289164,-0.8938717264047323,0.4907946555831521,0.612791766666293,-0.3967772283484418
2012-04-22,0.4790867933666269,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.0602607425564504,-0.0045233367592807,0.0331556995396579,-0.0287984465439832,-0.0400412694089114,-0.2915157494835777,0.0241098354697679,0.1356142031402565,0.0101328247950501,-0.0914477471089786,-0.123043391849479,-0.0269074826327559,0.1042260034718091,-0.1031500781043422,-0.1043596064818011,0.1951311711343613,0.2233830580824808,0.1829897173582085,0.1641064441452423,0.1710169480884268,0.0046973034633316,0.018431057660573,0.008214289518544,0.012739777711183,0.0057554687582754,-0.123043391849479,-0.0269074826327559,0.1042260034718091,-0.1031500781043422,-0.1043596064818011,-0.735873500977845,-0.10046809572896781,-0.71957574438062,0.9366273388087197,0.049837897111907004,-0.5064691111931382,0.7032055587755499,-0.3521060276714954,0.391439558,0.391439558,0.0,0.0,0.0,0.0,-0.43914567834436247,-1.0714894533083776,-1.0206127231351312,-0.09316040428630301,-1.2377306607648257
2012-04-23,0.7032055587755499,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0987445842839575,0.0417134039518232,0.1494044948904768,-0.0882013692617995,-0.0304333697975613,-0.1587929562799395,0.0993583352329071,0.3204716634512436,-0.099811723315538,0.0023291980309367,-0.0335587810915452,-0.0042726578760459,0.2710974882449107,-0.0435235195746937,-0.0110272128559628,0.1545676538083787,0.2336654274724424,0.2142477847392792,0.1875184904900964,0.2158174920442804,0.0228227597603442,0.0128042169344916,0.0017376172371491,0.0080037824491821,0.0052013492651766,-0.0335587810915452,-0.0042726578760459,0.2710974882449107,-0.0435235195746937,-0.0110272128559628,-0.3521060276714954,0.1712277440668967,0.5209851508129362,1.0058168485544772,0.0505697256463436,0.3574306336933262,0.7158424019462755,-0.33429524526261734,-0.141615608,0.0,-0.500878268,0.35926266,0.0,0.0,0.8377119314368474,0.8444574381601319,-0.2615503899926569,-0.0629450020583246,0.9304156269459191
2012-04-24,0.7158424019462755,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0926405195909457,-0.0074172178503943,0.0480359656912843,-0.005046172034112,0.0340938867801847,0.0846453209192857,0.0556651253195797,-0.253238557324711,-0.0264112020240374,0.0769604640127724,0.0335807851090976,-0.0191355956978043,-0.1507312391335907,-0.024409236024591,-0.0643415338260113,0.1427681266607788,0.2357478588977454,0.1442411912721581,0.1805770975456107,0.1794713873161124,0.0078885055118007,0.0044646013627412,0.0021836916190901,0.0081675431360053,0.0087440507975669,0.0335807851090976,-0.0191355956978043,-0.1507312391335907,-0.024409236024591,-0.0643415338260113,-0.33429524526261734,-0.022974057003983,-0.51245248824291,0.8828056616924054,0.0314483924272042,-0.45007363914579934,0.7217260035787865,-0.32610970854457716,0.299125724,0.0,0.549209559,-0.676663606,0.0,0.426579771,-0.07495588017512778,-0.751604181827234,-1.6110780690477111,-0.8524178733181127,-1.096193828410277
2012-04-25,0.7217260035787865,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10746542928076,0.0424913914022863,0.0679865357888225,-0.0016751075945199,-0.0550620774150135,0.0879086459125758,0.0193688439160263,0.0320836129131105,0.0115578251823153,-0.1430375175531497,0.0371771460725977,0.0009637323461411,-0.0460337930144497,-0.0348681180538727,-0.0794502891917766,0.2369868858213707,0.1979145522774996,0.2279056588068921,0.1902917952255706,0.1882258264695384,0.0100646315781608,0.0033334956692991,0.0243915018744449,0.0218912774658043,0.0083565660813665,0.0371771460725977,0.0009637323461411,-0.0460337930144497,-0.0348681180538727,-0.0794502891917766,-0.32610970854457716,0.1612061714623354,-0.23654123331184224,1.0413247186008714,0.06803747266907559,-0.24442264368272043,0.808413752834607,-0.21268128118445745,0.23758696,0.352295602,0.494288603,-0.608997245,0.0,0.0,0.7906147022274373,-0.3254813584700814,0.12799835491644337,0.6582553576881651,-0.580067454931729
2012-04-26,0.808413752834607,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0097324278093444,0.0410151462014516,-0.0362747440526859,0.0668793378382988,0.0013410205485049,0.1431279193931598,0.0116588120473797,-0.0227494121389683,0.1689522615349751,-0.0871229892067184,0.0153255820329659,-0.044589569475413,0.0044739048904539,0.1617861832369233,-0.0524392113715983,0.2008057557701396,0.1882802809251006,0.1841569737951045,0.1838627269768844,0.2271058971551482,0.0123256206672815,0.0130292409013054,0.0064150455837446,0.0073405383246155,0.0126477669355061,0.0153255820329659,-0.044589569475413,0.0044739048904539,0.1617861832369233,-0.0524392113715983,-0.21268128118445745,0.06322833272622501,0.3829803702564915,0.9842116346223774,0.051758212412453104,0.16911377862666355,0.8331663525659789,-0.18252195379291727,1.145847579,0.317066042,0.444859743,0.0,0.0,0.383921794,0.33015955107711425,0.6313201134714796,-0.4985762650943021,-0.01387530336411606,0.4577930886908505
2012-04-27,0.8331663525659789,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1208132961283351,0.0396088117843521,-0.0249934153146156,0.0787392645691636,-0.0529937077689718,0.0861167303750911,0.0262100252803668,-0.0302709473083164,0.1116557020504627,-0.1138533139913204,0.0435531016029173,-0.0018101496145729,-0.0700996727487968,0.0219882133162034,-0.0277601508722462,0.2218338966506727,0.2089691804775136,0.1823307206021616,0.2057653708651549,0.1397013461287133,0.0074489387339494,0.00984856982201,0.0034557106789461,0.0078243971704546,0.0030550984884757,0.0435531016029173,-0.0018101496145729,-0.0700996727487968,0.0219882133162034,-0.0277601508722462,-0.18252195379291727,0.1611742493982634,0.011600879773293413,0.9586005147242161,0.0316327148938358,-0.0682573166329904,0.6575974616483378,-0.41916229527143406,-0.147723753,0.0,-0.599626232,0.451902479,0.0,0.0,0.7904646817837644,0.05775425055958688,-0.7795500210253008,-0.8448076515149759,-0.1379418470390928
2012-04-28,0.6575974616483378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0057218739505568,-0.0008075172738964,-0.2258275698945666,0.0115299281753145,-0.0954803369920746,-0.0757984366680569,0.0175690038369122,-0.3830169795093427,0.0589993702953188,-0.0304255655129781,-0.0741468938059561,-0.0130498129229823,-0.1288190631020019,-0.0181842414766643,0.0804586705758214,0.2051216001467158,0.2170487563075812,0.1617252297853071,0.1922570082647395,0.1929988425073679,0.0027184289145081,0.0128482874151997,0.0061614029907582,0.0063375794463704,0.0044777165432969,-0.0741468938059561,-0.0130498129229823,-0.1288190631020019,-0.0181842414766643,0.0804586705758214,-0.41916229527143406,-0.30486362203466627,-0.7201552890217131,0.9691514370117115,0.0325434153101333,-0.3074826814635664,0.5121719420157052,-0.669094886069547,-0.132951376,0.0,0.460336392,-0.593287768,0.0,0.0,-1.3997197650317177,-1.0723845135652916,-0.6637982586876262,-0.8072070687380273,-0.7383304798101643
2012-04-29,0.5121719420157052,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.059432606666356,-0.0112685908345631,-0.1101267872881152,0.1637764867088573,0.1200502394207006,-0.2010093141599421,0.0603521039061067,-0.2600780013528023,0.2325399064120074,0.1513042621217393,-0.0193465184623451,0.024371263307882,-0.125995697211754,0.1703394649426947,0.0437045104208794,0.1651360387488405,0.192830895121682,0.209525356513702,0.2101610559203445,0.1919998984910248,0.0148922939365847,0.0139819509399488,0.0023956222784445,0.0155253595267372,0.0105668419424207,-0.0193465184623451,0.024371263307882,-0.125995697211754,0.1703394649426947,0.0437045104208794,-0.669094886069547,0.10299874134052363,0.169255002921823,0.9696532447955938,0.05736206862413589,0.18614604599471402,0.7150181843718687,-0.33544730392360644,0.225873374,0.0,0.414302752,0.466041008,0.0,-0.654470386,0.5170639546242175,0.30123841030048454,-0.6582930399250938,0.21749415204268246,0.5005393072004863
2012-04-30,0.7150181843718687,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.013059188152561,-0.0635462543641722,-0.0257130984582936,-0.013827424588291,-0.050034181506294,-0.1881339405772175,-0.0240110625463703,0.0157575059876338,-0.035899414588816,0.0471846914656987,-0.0546208928707985,0.027018022913639,-0.0119873575246792,-0.0398095896812087,-0.0047900360509218,0.1922964528494049,0.2120187600838235,0.1497508931806254,0.1972094325753248,0.2009433206959379,0.0022637049779367,0.0040271947836478,0.0104515629638552,0.0136138531537414,0.0043687580592681,-0.0546208928707985,0.027018022913639,-0.0119873575246792,-0.0398095896812087,-0.0047900360509218,-0.33544730392360644,-0.16618014706961182,-0.3534819266870098,0.9522188593851164,0.0347250739384492,-0.1683797064279384,0.7148889767422508,-0.33562802562846017,-0.207690615,0.0,-0.627127523,0.419436908,0.0,0.0,-0.7479650289522918,-0.506086888457682,-0.8495617064499862,-0.717131743881429,-0.3892209902910378
2012-05-01,0.7148889767422508,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1288725668434517,0.0322890447896693,-0.1152490131420238,-0.0577676073616837,-0.0698307633556646,0.0374379383979415,0.0712944657908647,-0.2364518287189861,-0.0405656162100461,-0.176991791603596,0.0303699790327152,0.0425381634674188,-0.1033210169881422,-0.0546971168896319,-0.1125795836689447,0.1563223842262791,0.2440620072722045,0.1561840355093709,0.1796149101819674,0.1875804147165942,0.0088525277455724,0.0077339071215456,0.0045056739550344,0.0052488586447381,0.0095145456346576,0.0303699790327152,0.0425381634674188,-0.1033210169881422,-0.0546971168896319,-0.1125795836689447,-0.33562802562846017,-0.3394309059131545,-0.7406559824369916,0.9237637519064161,0.035855513101548095,-0.3953791500931696,0.5194192520656252,-0.655043914468861,-0.775944901,0.0,-0.564414771,-0.622506783,0.0,0.410976653,-1.5621716432160773,-1.1040461917417776,-1.1617362015717199,-0.670458688103974,-0.9589259867427465
2012-05-02,0.5194192520656252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1802672812765305,-0.0347486741102394,0.078245706727098,-0.083461700896872,-0.0159358327487413,0.3022115152207832,-0.0605585445606762,0.078933599514428,-0.1284589712537209,0.0485457268906213,0.2255661779080029,-0.0320297093296438,0.0944475810412714,-0.0556498047790633,0.0089500799017407,0.2623930901246438,0.2490038564563237,0.1767208656702349,0.1939821600461795,0.1863045987795339,0.0101289893052868,0.0101016853957514,0.0037338925677876,0.0073751423706975,0.009446736791433,0.2255661779080029,-0.0320297093296438,0.0944475810412714,-0.0556498047790633,0.0089500799017407,-0.655043914468861,0.12436678024777578,0.7232419752960512,1.0684045710769159,0.0407864464309563,0.4825686494846158,0.74861607290917,-0.2895290131182408,-1.068229398,0.0,-0.507973293,-0.560256105,0.0,0.0,0.6174848631862527,1.1568268959175885,0.42508524102320255,-0.466872565266997,1.2444769818604644
2012-05-03,0.74861607290917,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1105667818765032,-0.1018846716299297,0.040583312813799,0.007093011906383,-0.0976721941974853,0.0103052110495818,-0.0903344423681177,0.0942381926936469,-0.0518024031834353,-0.3144876817274799,-0.0306074524348944,-0.0793233285243637,0.0003308537158989,-0.0710767685050006,-0.1022659845699969,0.1475596603908343,0.1716048493346368,0.1958991217164275,0.220570125317566,0.1810040425616854,0.0077312821721715,0.0095037693785287,0.0037432145820228,0.0090472953404365,0.0166984166514965,-0.0306074524348944,-0.0793233285243637,0.0003308537158989,-0.0710767685050006,-0.1022659845699969,-0.2895290131182408,-0.2624473229837362,-0.9179664841725175,0.9166377993211501,0.04672397812465601,-0.5658853606367134,0.8342012179510735,-0.1812806371974936,-0.134351506,0.0,0.0,-0.504230494,0.0,0.369878988,-1.2003807752899986,-1.3778880530652389,-1.2399134023512985,-0.22172646898281373,-1.3868487979367647
2012-05-04,0.8342012179510735,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1095648460598908,-0.0563855832548155,-0.0988765569291192,0.0423583414451492,0.1115568342674893,0.0672520467482505,-0.0223391565603964,-0.2242599173571043,0.1108964055776269,0.1222315669258934,0.103514255496712,0.0075427454507689,-0.0548573190248595,0.0707785930823339,0.0813189808272945,0.2264392247397789,0.2638998977679875,0.2025613683081061,0.1477681097205295,0.1841474823436077,0.0036520452560589,0.0197024064821016,0.0025852055334733,0.0036323954399164,0.0194512200140336,0.103514255496712,0.0075427454507689,-0.0548573190248595,0.0707785930823339,0.0813189808272945,-0.1812806371974936,0.1082178815885946,0.4703754569987697,1.0248160828800097,0.049023272725583794,0.41659451166449957,0.6373386362843458,-0.45045415354368423,0.089016591,0.0,-0.457175964,0.546192555,0.0,0.0,0.5415917462432273,0.766294821623443,-0.05311412287568108,-0.12679424382554055,1.078900382438733
