,bears_wins,bears_losses,bears_ties,bears_num_events,temp,white-sox_wins,white-sox_losses,white-sox_ties,white-sox_num_events,blackhawks_wins,blackhawks_losses,blackhawks_ties,blackhawks_num_events,cubs_wins,cubs_losses,cubs_ties,cubs_num_events,bulls_wins,bulls_losses,bulls_ties,bulls_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,bears_streak,bears_loss_streak,white-sox_streak,white-sox_loss_streak,blackhawks_streak,blackhawks_loss_streak,cubs_streak,cubs_loss_streak,bulls_streak,bulls_loss_streak,date,bears_pe,white-sox_pe,blackhawks_pe,cubs_pe,bulls_pe,sum_pe,sum_pe_with_na,mean_pe
2013-12-08,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-12-08,0.0,0.0,0.419749145329,0.0,0.0,0.419749145329,0.419749145329,0.419749145329
2013-12-09,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-12-09,0.554040179241,0.0,0.0,0.0,0.0,0.554040179241,0.554040179241,0.554040179241
2013-12-10,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2013-12-10,0.0,0.0,0.377774230796,0.0,-0.406913573893,-0.0291393430971,-0.0291393430971,-0.0145696715485
2013-12-11,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2013-12-11,0.0,0.0,0.339996807716,0.0,-0.366222216504,-0.0262254087874,-0.0262254087874,-0.0131127043937
2013-12-12,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-13,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2013-12-13,0.0,0.0,0.0,0.0,0.670400005147,0.670400005147,0.670400005147,0.670400005147
2013-12-14,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-12-14,0.0,0.0,-0.694002873055,0.0,-0.396639995368,-1.09064286842,-1.09064286842,-0.545321434212
2013-12-15,1.0,0.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-12-15,0.498636161316,0.0,0.37539741425,0.0,0.0,0.874033575567,0.874033575567,0.437016787783
2013-12-16,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-12-16,0.0,0.0,0.0,0.0,-0.356975995831,-0.356975995831,-0.356975995831,-0.356975995831
2013-12-17,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2013-12-17,0.0,0.0,0.337857672825,0.0,0.0,0.337857672825,0.337857672825,0.337857672825
2013-12-18,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2013-12-18,0.0,0.0,0.0,0.0,-0.321278396248,-0.321278396248,-0.321278396248,-0.321278396248
2013-12-19,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2013-12-19,0.0,0.0,0.0,0.0,-0.289150556623,-0.289150556623,-0.289150556623,-0.289150556623
2013-12-20,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2013-12-20,0.0,0.0,-0.695928094457,0.0,0.0,-0.695928094457,-0.695928094457,-0.695928094457
2013-12-21,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-12-21,0.0,0.0,0.0,0.0,0.739764499039,0.739764499039,0.739764499039,0.739764499039
2013-12-22,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-12-22,-0.551227454815,0.0,0.0,0.0,0.0,-0.551227454815,-0.551227454815,-0.551227454815
2013-12-23,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-12-23,0.0,0.0,0.373664714988,0.0,0.0,0.373664714988,0.373664714988,0.373664714988
2013-12-24,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-25,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2013-12-25,0.0,0.0,0.0,0.0,0.665788049135,0.665788049135,0.665788049135,0.665788049135
2013-12-26,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-27,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2013-12-27,0.0,0.0,0.33629824349,0.0,0.0,0.33629824349,0.33629824349,0.33629824349
2013-12-28,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-12-28,0.0,0.0,-0.697331580859,0.0,-0.400790755778,-1.09812233664,-1.09812233664,-0.549061168319
2013-12-29,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-12-29,-0.496104709334,0.0,0.0,0.0,0.0,-0.496104709334,-0.496104709334,-0.496104709334
2013-12-30,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-12-30,0.0,0.0,0.372401577227,0.0,0.639288319799,1.01168989703,1.01168989703,0.505844948513
2013-12-31,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-12-31,0.0,0.0,0.0,0.0,-0.42464051218,-0.42464051218,-0.42464051218,-0.42464051218
