,rangers_wins,rangers_losses,rangers_num_events,rangers_ties,temp,islanders_wins,islanders_losses,islanders_num_events,islanders_ties,devils_wins,devils_losses,devils_num_events,devils_ties,knicks_wins,knicks_losses,knicks_num_events,knicks_ties,mets_wins,mets_losses,mets_num_events,mets_ties,yankees_wins,yankees_losses,yankees_num_events,yankees_ties,giants_wins,giants_losses,giants_num_events,giants_ties,jets_wins,jets_losses,jets_num_events,jets_ties,nets_wins,nets_losses,nets_num_events,nets_ties,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,rangers_pe,rangers_pe_with_na,islanders_pe,islanders_pe_with_na,devils_pe,devils_pe_with_na,knicks_pe,knicks_pe_with_na,mets_pe,mets_pe_with_na,yankees_pe,yankees_pe_with_na,giants_pe,giants_pe_with_na,jets_pe,jets_pe_with_na,nets_pe,nets_pe_with_na,sum_pe_with_na,sum_pe,mean_pe
2013-12-20,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,4,1.0,3.0,-2.0,0.25,0.75,-0.387390719994,-0.387390719994,0.833760196275,0.833760196275,-0.485297978189,-0.485297978189,0.0,,0.0,,0.0,,0.0,,0.0,,-0.43835202088,-0.43835202088,-0.477280522788,-0.477280522788,-0.119320130697
2013-12-21,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,-0.249615823353,-0.249615823353,0.56323181963,0.56323181963,-0.408968230587,-0.408968230587,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0953522343097,-0.0953522343097,-0.0317840781032
2013-12-22,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,3,3.0,0.0,3.0,1.0,0.0,0.651348352005,0.651348352005,0.0,,0.0,,0.0,,0.0,,0.0,,0.578983247725,0.578983247725,0.593195580933,0.593195580933,0.0,,1.82352718066,1.82352718066,0.607842393554
2013-12-23,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,5,3.0,2.0,1.0,0.6,0.4,0.586213516805,0.586213516805,0.775345758982,0.775345758982,-0.493091362333,-0.493091362333,0.631928592472,0.631928592472,0.0,,0.0,,0.0,,0.0,,-0.394516818792,-0.394516818792,1.10587968713,1.10587968713,0.221175937427
2013-12-24,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-12-25,,,,,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,-0.431264266775,-0.431264266775,0.0,,0.0,,0.0,,0.0,,-0.355065136913,-0.355065136913,-0.786329403688,-0.786329403688,-0.393164701844
2013-12-26,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-12-27,0.0,1.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,4,1.0,3.0,-2.0,0.25,0.75,-0.472407834876,-0.472407834876,0.0,,-0.4437822261,-0.4437822261,-0.388137840098,-0.388137840098,0.0,,0.0,,0.0,,0.0,,0.680441376779,0.680441376779,-0.623886524295,-0.623886524295,-0.155971631074
2013-12-28,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,4,1.0,3.0,-2.0,0.25,0.75,0.0,,-0.302188816916,-0.302188816916,0.60059599651,0.60059599651,-0.349324056088,-0.349324056088,0.0,,0.0,,0.0,,0.0,,-0.387602760899,-0.387602760899,-0.438519637393,-0.438519637393,-0.109629909348
2013-12-29,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,4,4.0,0.0,4.0,1.0,0.0,0.574832948612,0.574832948612,0.728030064776,0.728030064776,0.0,,0.0,,0.0,,0.0,,0.521084922953,0.521084922953,0.53387602284,0.53387602284,0.0,,2.35782395918,2.35782395918,0.589455989795
2013-12-30,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-12-31,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,4,3.0,1.0,2.0,0.75,0.25,0.517349653751,0.517349653751,0.655227058298,0.655227058298,0.540536396859,0.540536396859,0.0,,0.0,,0.0,,0.0,,0.0,,-0.348842484809,-0.348842484809,1.3642706241,1.3642706241,0.341067656025
